player_id,season,position,unit,player,run_defense_snaps,pass_rush_snaps,coverage_snaps,total_snaps,run_block_snaps,receiving_snaps,pass_block_snaps,run_snaps,pass_snaps,run_defense,pass_rush,coverage,discipline,defense,run_block,receiving,pass_block,run,pass,offense,coverage_rank,offense_rank,defense_rank,run_defense_rank,pass_rush_rank,receiving_rank,pass_rank,run_block_rank,pass_block_rank,run_rank
159665,2023,CB,defense,Bryce Phillips,4304.0,26.0,4279.0,9649,0.0,0.0,0.0,0.0,0.0,65.2421052631579,58.82666666666667,76.13684210526316,47.0,73.88947368421053,,,,,,,134.11111111111111,,185.26315789473685,430.05263157894734,,,,,,
159892,2023,CB,defense,Jason Chambers,4038.0,0.0,4548.0,10812,0.0,0.0,0.0,0.0,0.0,73.21052631578948,,81.01052631578948,28.742105263157896,79.8,,,,,,,70.05555555555556,,72.16666666666667,246.0,,,,,,
159913,2023,CB,defense,Jam Jackson,3352.0,165.0,2776.0,8958,14.0,0.0,0.0,0.0,0.0,74.43157894736842,53.0,74.38333333333334,82.52631578947368,73.50526315789475,60.0,,,,,60.0,189.0,,166.13333333333333,214.89473684210526,,,,,,
160267,2023,CB,defense,Adrian Maddox,3188.0,586.0,4129.0,8681,0.0,0.0,0.0,0.0,0.0,79.61052631578947,71.65789473684211,69.73157894736842,66.10526315789474,73.60000000000001,,,,,,,309.05263157894734,,199.31578947368422,81.26315789473684,10.944444444444445,,,,,
160445,2023,CB,defense,Devon Marshall,3195.0,61.0,4764.0,8724,0.0,0.0,0.0,0.0,0.0,66.86315789473684,56.81578947368421,78.05263157894737,84.37894736842105,77.13157894736842,,,,,,,125.22222222222223,,137.11111111111111,390.94444444444446,,,,,,
161375,2023,CB,defense,Syeed Gibbs,3791.0,11.0,4350.0,9140,0.0,0.0,0.0,0.0,0.0,60.652631578947364,58.3,73.07368421052632,82.6263157894737,71.40526315789474,,,,,,,233.22222222222223,,296.2105263157895,560.421052631579,,,,,,
162115,2023,CB,defense,Jamel Johnson,4579.0,54.0,4678.0,11066,0.0,0.0,0.0,0.0,0.0,70.1263157894737,86.08125,59.01578947368421,83.98947368421052,62.88421052631579,,,,,,,618.9473684210526,,564.578947368421,323.94736842105266,,,,,,
168425,2023,CB,defense,D'Yoni Hill,3099.0,7.0,3734.0,8595,0.0,0.0,0.0,0.0,0.0,77.59444444444445,59.3,64.71111111111111,82.47222222222223,67.26666666666667,,,,,,,294.35714285714283,,217.64285714285714,72.0,,,,,,
168495,2023,CB,defense,Trent Henry,1531.0,0.0,1708.0,4605,0.0,0.0,0.0,0.0,0.0,71.39999999999999,,75.08421052631579,22.689473684210526,74.40526315789474,,,,,,,194.33333333333334,,191.63636363636363,261.5,,,,,,
169935,2023,CB,defense,DeAgo Brumfield,4102.0,104.0,4822.0,9874,0.0,0.0,0.0,0.0,0.0,57.336842105263166,54.642105263157895,67.82631578947368,83.52105263157895,66.09473684210526,,,,,,,412.0,,491.72222222222223,646.5,,,,,,
172213,2023,CB,defense,Dontez Fagan,3750.0,0.0,4049.0,8655,0.0,0.0,0.0,0.0,0.0,60.252631578947366,,66.86315789473684,56.70526315789474,66.01052631578948,,,,,,,386.1111111111111,,446.8421052631579,567.2105263157895,,,,,,
172259,2023,CB,defense,D'Angelo Ponds,2554.0,154.0,5335.0,9477,0.0,0.0,0.0,0.0,0.0,77.89999999999999,64.10000000000001,79.92105263157895,81.86842105263158,80.96315789473684,,,,,,,90.58823529411765,,69.8125,61.38461538461539,,,,,,
173463,2023,CB,defense,TJ Crandall,2136.0,0.0,1860.0,4646,0.0,0.0,0.0,0.0,0.0,66.68947368421053,,74.6842105263158,80.18947368421053,74.78421052631579,,,,,,,126.4,,151.4,438.0,,,,,,
173761,2023,CB,defense,Jevon McIver Jr.,4096.0,92.0,5905.0,11578,0.0,0.0,0.0,0.0,0.0,73.63157894736842,51.699999999999996,63.4421052631579,14.852631578947367,63.873684210526314,,,,,,,472.1666666666667,,499.7894736842105,218.31578947368422,,,,,,
175191,2023,CB,defense,Antione Jackson,1901.0,10.0,2086.0,4712,0.0,0.0,0.0,0.0,0.0,75.09411764705884,59.0,68.03529411764707,41.05294117647059,69.54117647058824,,,,,,,494.7857142857143,,449.46666666666664,167.28571428571428,,,,,,
122146,2024,CB,defense,Fred Davis II,2769.0,11.0,2506.0,5805,0.0,0.0,0.0,0.0,0.0,68.86,58.3,70.65,30.75,69.53,,,,,,,129.33333333333334,,245.25,198.84615384615384,,,,,,
122574,2024,CB,defense,Karon Prunty,4235.0,90.0,4654.0,10226,0.0,0.0,0.0,0.0,0.0,66.46000000000001,72.6705882352941,72.525,68.69500000000001,72.405,,,,,,,219.3,,212.55,373.89473684210526,,,,,,
122837,2024,CB,defense,Tony Grimes,3061.0,13.0,5127.0,9516,0.0,0.0,0.0,0.0,0.0,63.485,60.0,73.02000000000001,52.705,71.625,,,,,,,205.4,,232.05,484.4117647058824,,,,,,
122908,2024,CB,defense,Caleb Offord,4382.0,7.0,4338.0,8886,0.0,0.0,0.0,0.0,0.0,74.57,58.3,60.745000000000005,35.685,62.765,,,,,,,586.578947368421,,526.2,148.5,,,,,,
122924,2024,CB,defense,Joshua Eaton,3676.0,98.0,4663.0,8968,0.0,0.0,0.0,0.0,0.0,60.27,66.61,64.51,44.21,64.045,,,,,,,468.85,,508.85,495.05555555555554,,,,,,
131568,2024,CB,defense,Khary Crump,4477.0,33.0,4894.0,11284,0.0,0.0,0.0,0.0,0.0,60.85,59.43529411764706,79.77000000000001,22.325,74.815,,,,,,,28.529411764705884,,89.61111111111111,482.8421052631579,,,,,,
138424,2024,CB,defense,Dylan Tucker,3023.0,10.0,3739.0,7344,0.0,0.0,0.0,0.0,0.0,44.095,67.3,65.95,82.0,62.45,,,,,,,423.95,,557.05,686.8823529411765,,,,,,
141638,2024,CB,defense,Colby Humphrey,2356.0,28.0,3830.0,8100,0.0,20.0,0.0,0.0,0.0,68.14,60.0,76.725,82.64500000000001,76.58500000000001,,57.7,,,,58.1,102.36842105263158,,90.89473684210526,241.5,,,,,,
141727,2024,CB,defense,Abraham Williams,1415.0,20.0,1954.0,4455,19.0,0.0,0.0,20.0,0.0,54.825,58.6,70.75500000000001,84.985,68.325,60.0,,,57.5,,54.325,222.63636363636363,,275.55555555555554,438.0,,,,,,2.8333333333333335
146043,2024,CB,defense,Julian Neal,2516.0,69.0,4147.0,7470,0.0,0.0,0.0,0.0,0.0,68.34,62.47222222222222,64.44,81.995,65.75,,,,,,,485.7894736842105,,448.3157894736842,203.9090909090909,,,,,,
147394,2024,CB,defense,Malcolm Bell,2131.0,47.0,2811.0,5785,0.0,0.0,0.0,0.0,0.0,69.17,61.455,75.405,80.66,75.14500000000001,,,,,,,117.76470588235294,,108.0625,270.93333333333334,,,,,,
148119,2024,CB,defense,Lemondre Joe,1936.0,0.0,2570.0,4996,0.0,0.0,0.0,0.0,0.0,67.44500000000001,,70.10499999999999,80.435,70.17999999999999,,,,,,,283.35,,278.2105263157895,304.0,,,,,,
155787,2024,CB,defense,Jalen McClendon,4900.0,65.0,5482.0,11008,0.0,0.0,0.0,0.0,0.0,68.91499999999999,56.37222222222223,68.35,4.395,66.45,,,,,,,344.5,,426.15,299.3,,,,,,
156555,2024,CB,defense,Hezekiah Masses,4889.0,0.0,5193.0,11266,0.0,0.0,0.0,0.0,0.0,64.03999999999999,,72.92,27.855,70.85,,,,,,,202.5,,255.3,411.6,,,,,,
156676,2024,CB,defense,Matthew McDoom,3320.0,16.0,3743.0,7766,0.0,0.0,0.0,0.0,0.0,68.22999999999999,57.199999999999996,76.9,82.545,76.82000000000001,,,,,,,159.88888888888889,,150.88888888888889,302.3333333333333,,,,,,
156723,2024,CB,defense,Brent Austin,3953.0,45.0,5228.0,9832,0.0,0.0,0.0,0.0,0.0,57.585,53.35,71.09,83.51,69.435,,,,,,,268.7894736842105,,317.10526315789474,543.7894736842105,,,,,,
156809,2024,CB,defense,Jacobie Henderson,4632.0,33.0,5261.0,10563,0.0,0.0,0.0,0.0,0.0,50.78,58.7764705882353,65.61,42.83,62.65,,,,,,,421.8,,543.2,617.0,,,,,,
156813,2024,CB,defense,Dainsus Miller,2673.0,0.0,4961.0,8541,0.0,0.0,0.0,0.0,0.0,75.905,,69.525,82.22,71.28999999999999,,,,,,,309.7368421052632,,248.05263157894737,104.3529411764706,,,,,,
157447,2024,CB,defense,Isaiah Brown-Murray,5246.0,50.0,5968.0,11949,0.0,0.0,0.0,0.0,0.0,76.47999999999999,51.94166666666666,71.515,83.78999999999999,73.16499999999999,,,,,,,273.94736842105266,,211.5,137.7,,,,,,
157603,2024,CB,defense,Myles Norwood,3040.0,72.0,4521.0,8864,0.0,0.0,0.0,0.0,0.0,42.08421052631579,49.70526315789474,68.89999999999999,82.03684210526316,63.61052631578948,,,,,,,352.6842105263158,,550.421052631579,701.8235294117648,,,,,,
159729,2024,CB,defense,Roman Pearson,4954.0,65.0,4299.0,11022,0.0,0.0,0.0,0.0,0.0,54.029999999999994,56.64,76.375,82.325,71.615,,,,,,,99.15789473684211,,221.55,594.8,,,,,,
159892,2024,CB,defense,Jason Chambers,3403.0,17.0,3238.0,7529,0.0,0.0,0.0,0.0,0.0,75.88,68.47,71.495,39.17,72.69500000000001,,,,,,,238.6315789473684,,196.5,132.1,,,,,,
160106,2024,CB,defense,Jaden Rios,4164.0,55.0,4356.0,9932,0.0,0.0,0.0,12.0,0.0,58.489999999999995,69.76315789473684,78.775,67.215,75.85499999999999,,,,59.29999999999999,,57.70000000000001,81.35,,123.25,526.85,,,,,,2.0
161488,2024,CB,defense,Tre Bell,2208.0,0.0,2128.0,6269,0.0,0.0,0.0,0.0,0.0,45.91,,73.215,81.775,67.28999999999999,,,,,,,186.53846153846155,,337.2352941176471,664.1333333333333,,,,,,
162115,2024,CB,defense,Jamel Johnson,4469.0,36.0,3791.0,9892,0.0,0.0,0.0,0.0,0.0,66.38,46.4,74.97999999999999,82.075,72.71000000000001,,,,,,,138.72222222222223,,201.94736842105263,333.4736842105263,,,,,,
163211,2024,CB,defense,Donavon Platt,2326.0,49.0,3464.0,6058,0.0,0.0,0.0,0.0,0.0,51.80499999999999,58.96315789473684,69.71000000000001,81.575,67.35,,,,,,,426.3529411764706,,507.8235294117647,728.6,,,,,,
163962,2024,CB,defense,Jabari Mack,3386.0,20.0,3554.0,7854,0.0,0.0,0.0,0.0,0.0,60.86,60.0,64.765,81.675,64.17999999999999,,,,,,,443.3157894736842,,487.65,469.9,,,,,,
165156,2024,CB,defense,Boogie Trotter,5334.0,56.0,6222.0,13695,0.0,0.0,0.0,0.0,0.0,90.19500000000001,64.38235294117646,77.33,72.715,83.33,,,,,,,104.65,,30.2,3.9,,,,,,
165223,2024,CB,defense,TJ Magee,3412.0,35.0,5507.0,9865,0.0,0.0,0.0,0.0,0.0,67.25,59.025,75.97,81.58500000000001,74.42,,,,,,,139.57894736842104,,163.4,329.6,,,,,,
170699,2024,CB,defense,Jon Johnson,1677.0,32.0,2636.0,5461,0.0,0.0,0.0,0.0,0.0,65.38095238095238,61.81333333333334,58.03333333333334,23.357142857142854,58.2952380952381,,,,,,,639.7894736842105,,665.875,331.125,,,,,,
171451,2024,CB,defense,Kaleno Levine,3856.0,17.0,4946.0,10432,0.0,0.0,0.0,0.0,0.0,72.515,59.4,67.64,83.42,69.175,,,,,,,386.42105263157896,,338.1578947368421,204.47368421052633,,,,,,
171518,2024,CB,defense,Jaylen Castleberry,3044.0,147.0,3749.0,8255,0.0,0.0,0.0,0.0,0.0,60.8,77.28421052631579,56.15500000000001,81.215,58.675,,,,,,,717.8947368421053,,676.6,470.0,10.1,,,,,
172197,2024,CB,defense,Dontay Joyner,4570.0,109.0,4681.0,10191,0.0,0.0,0.0,0.0,0.0,73.94,73.58888888888889,72.615,83.025,74.47999999999999,,,,,,,217.05,,165.4,172.8,10.75,,,,,
172547,2024,CB,defense,Will James,4350.0,17.0,4197.0,10109,0.0,20.0,0.0,0.0,0.0,72.205,47.1,67.045,83.205,68.27,,59.5,,,,59.6,373.0,,348.7368421052632,230.21052631578948,,,,,,
173211,2024,CB,defense,Brian Nelson II,3887.0,78.0,3854.0,8679,0.0,0.0,0.0,0.0,0.0,71.745,45.72,65.67,82.14,66.91499999999999,,,,,,,449.85,,418.65,212.94444444444446,,,,,,
175097,2024,CB,defense,Andrew Marshall,4316.0,152.0,6017.0,12216,0.0,0.0,0.0,0.0,0.0,78.21000000000001,57.410000000000004,73.095,85.34,74.61,,,,,,,203.1,,151.0,95.2,77.44444444444444,,,,,
175720,2024,CB,defense,Michael Coats Jr.,5650.0,39.0,6274.0,13237,0.0,0.0,0.0,0.0,0.0,53.31428571428571,56.925,83.68571428571428,42.01904761904762,78.91904761904762,,,,,,,30.095238095238095,,65.14285714285714,577.4761904761905,,,,,,
176775,2024,CB,defense,Andrew Powdrell,2761.0,145.0,3784.0,8014,0.0,0.0,0.0,0.0,0.0,62.147619047619045,68.17142857142856,58.48095238095239,84.3952380952381,59.87619047619048,,,,,,,558.5238095238095,,555.4761904761905,428.6666666666667,23.1,,,,,
184348,2024,CB,defense,Jordan Scruggs,3513.0,42.0,5456.0,10163,0.0,0.0,0.0,0.0,0.0,76.515,56.419999999999995,78.935,34.07,77.83500000000001,,,,,,,76.95,,80.9,107.1,,,,,,
82299,2022,DI,defense,Davoan Hawkins,3221.0,3503.0,32.0,7223,0.0,0.0,0.0,0.0,0.0,70.27368421052631,66.6842105263158,63.06315789473685,66.36842105263158,70.65789473684211,,,,,,,,,248.57894736842104,305.1578947368421,228.78947368421052,,,,,
123708,2023,DI,defense,T.J. Jackson,1526.0,2382.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,89.72941176470589,70.71764705882353,63.58461538461539,80.3,87.49411764705883,,,,,,,,,6.466666666666667,2.5555555555555554,128.4375,,,,,
155869,2023,DI,defense,Eric O'Neill,5256.0,4230.0,0.0,10989,17.0,0.0,0.0,0.0,0.0,77.15789473684211,70.28947368421052,65.9578947368421,23.431578947368422,75.76315789473684,60.0,,,,,60.0,,,135.57894736842104,102.73684210526316,175.72222222222223,,,,,
36723,2020,ED,defense,Elijah Taylor,2365.0,2332.0,11.0,5227,0.0,0.0,0.0,0.0,0.0,74.89,58.825,68.52857142857144,80.75,73.96000000000001,,,,,,,,,72.0,46.3,285.0,,,,,
55198,2020,ED,defense,Jordan Strachan,2565.0,2903.0,1191.0,7198,0.0,0.0,0.0,0.0,0.0,74.13888888888889,81.08333333333333,51.18333333333333,34.93333333333333,72.71111111111111,,,,,,,63.333333333333336,,100.52941176470588,65.3076923076923,42.9375,,,,,
56490,2020,ED,defense,Antoine Cook,1470.0,849.0,73.0,2922,0.0,0.0,0.0,0.0,0.0,66.7421052631579,52.32105263157895,56.70526315789474,80.97368421052632,61.900000000000006,,,,,,,,,148.16666666666666,74.0,266.5,,,,,
56862,2020,ED,defense,Arnold Ebiketie,2457.0,1735.0,105.0,5520,0.0,0.0,0.0,0.0,0.0,76.03999999999999,85.47333333333333,61.08571428571428,48.99333333333333,82.45333333333333,,,,,,,,,28.846153846153847,59.5,20.166666666666668,,,,,
76902,2020,ED,defense,Randy Charlton,1481.0,1748.0,17.0,3499,0.0,0.0,0.0,0.0,0.0,72.04444444444444,77.85,55.3,47.900000000000006,75.61666666666666,,,,,,,,,84.1875,61.2,66.3529411764706,,,,,
82430,2020,ED,defense,Mohamed Diallo,846.0,889.0,0.0,1892,0.0,0.0,0.0,0.0,0.0,82.64545454545454,69.33636363636364,60.15,81.14545454545454,81.4090909090909,,,,,,,,,46.285714285714285,17.857142857142858,148.75,,,,,
62497,2021,ED,defense,Lonnie Phelps,1624.0,2513.0,101.0,5170,0.0,0.0,0.0,0.0,0.0,64.72105263157896,85.5,63.084210526315786,0.2473684210526316,75.41052631578947,,,,,,,,,145.3125,447.9230769230769,31.4,,,,,
63872,2021,ED,defense,Kam Butler,4047.0,4449.0,15.0,9222,0.0,0.0,0.0,0.0,0.0,75.2421052631579,72.26842105263158,64.22631578947369,71.54736842105264,78.07894736842105,,,,,,,,,120.5,142.22222222222223,213.0,,,,,
75742,2021,ED,defense,Solomon Byrd,2755.0,2733.0,71.0,5944,0.0,0.0,0.0,0.0,0.0,56.66842105263158,77.57368421052632,61.34736842105263,71.22105263157894,68.42105263157895,,,,,,,,,389.6842105263158,618.8333333333334,129.73684210526315,,,,,
82645,2021,ED,defense,Eyabi Okie-Anoma,1258.0,2082.0,416.0,4200,0.0,0.0,0.0,0.0,0.0,74.3157894736842,66.93684210526315,70.26842105263158,4.184210526315789,70.43157894736842,,,,,,,32.5,,276.0,96.5,325.3333333333333,,,,,
88437,2021,ED,defense,Scotty Humpich,958.0,910.0,161.0,2473,0.0,0.0,0.0,0.0,0.0,63.54736842105264,91.74736842105263,64.17894736842106,24.721052631578946,84.14736842105263,,,,,,,,,41.333333333333336,366.6666666666667,4.5,,,,,
91790,2021,ED,defense,Joe Golden,3966.0,3934.0,17.0,9184,104.0,13.0,0.0,0.0,0.0,77.51578947368421,61.415789473684214,65.2764705882353,24.42105263157895,70.8157894736842,66.3,58.89999999999999,,,,63.8,,,273.0,89.0,506.94444444444446,,,,,
98178,2021,ED,defense,Jaylen Pate,1640.0,1970.0,26.0,3787,0.0,0.0,0.0,0.0,0.0,63.21052631578947,63.86842105263158,59.129999999999995,57.03157894736843,63.921052631578945,,,,,,,,,533.5294117647059,499.75,428.1111111111111,,,,,
98604,2021,ED,defense,Marcus Bragg,1992.0,2315.0,93.0,4489,0.0,0.0,0.0,0.0,0.0,61.77894736842105,63.178947368421056,69.37894736842105,82.95263157894736,65.33684210526316,,,,,,,,,536.2,549.375,525.8461538461538,,,,,
100749,2021,ED,defense,Grayson Murphy,3672.0,3946.0,56.0,8403,0.0,0.0,0.0,0.0,0.0,67.06842105263158,87.96315789473684,45.78947368421053,23.08421052631579,77.0,,,,,,,,,144.47368421052633,330.10526315789474,27.68421052631579,,,,,
101912,2021,ED,defense,Jared Verse,3494.0,3142.0,0.0,7434,0.0,0.0,0.0,0.0,0.0,80.77368421052631,77.60526315789474,67.12941176470588,48.06315789473684,82.35263157894737,,,,,,,,,58.0,52.421052631578945,124.15789473684211,,,,,
106482,2021,ED,defense,Paul Akere,2909.0,3587.0,26.0,7045,0.0,0.0,0.0,0.0,0.0,68.96470588235294,73.51176470588236,67.95625,77.15882352941176,75.09411764705882,,,,,,,,,196.375,275.93333333333334,207.8,,,,,
106525,2021,ED,defense,Anthony Nelson,1090.0,1949.0,34.0,3373,0.0,0.0,0.0,0.0,0.0,82.68823529411765,64.65882352941176,60.76923076923077,61.52352941176471,75.20588235294117,,,,,,,,,179.84615384615384,,411.5,,,,,
123513,2021,ED,defense,Kadren Johnson,2018.0,1764.0,19.0,4631,9.0,0.0,0.0,0.0,0.0,67.66842105263159,64.53157894736842,60.04736842105264,82.36842105263158,68.30526315789473,60.0,,,,,60.0,,,344.6111111111111,306.2631578947368,444.2307692307692,,,,,
76957,2022,ED,defense,Andre Carter,4372.0,4737.0,205.0,9971,0.0,0.0,0.0,0.0,0.0,72.65789473684211,82.32631578947368,59.5,4.326315789473685,73.33157894736841,,,,,,,,,220.1578947368421,158.42105263157896,92.73684210526316,,,,,
77133,2022,ED,defense,Patrick Joyner Jr.,2859.0,2985.0,141.0,6829,10.0,0.0,0.0,0.0,0.0,51.685,63.67999999999999,60.715789473684204,3.875,52.185,60.0,,,,,60.0,,,760.85,738.4444444444445,420.75,,,,,
77164,2022,ED,defense,Anthony Goodlow,4668.0,3937.0,0.0,9602,0.0,0.0,0.0,0.0,0.0,71.85263157894737,73.04736842105262,63.483333333333334,65.98421052631579,75.29473684210525,,,,,,,,,154.3684210526316,174.57894736842104,189.78947368421052,,,,,
77206,2022,ED,defense,Byron Vaughns,3500.0,3561.0,269.0,9324,20.0,0.0,7.0,0.0,0.0,64.16,76.9,74.605,17.065,71.49,60.0,,63.8,,,60.0,,,258.15,397.25,120.8,,,,9.714285714285714,
79348,2022,ED,defense,Kwame Sutton,2476.0,2861.0,17.0,5638,0.0,0.0,0.0,0.0,0.0,69.815,82.44500000000001,63.711764705882345,0.425,74.76,,,,,,,,,144.5,244.65,54.75,,,,,
83724,2022,ED,defense,Daniel Grzesiak,5169.0,4796.0,313.0,12535,26.0,0.0,23.0,0.0,0.0,72.99,80.295,62.72105263157895,43.25,77.685,60.0,,79.59375,,,60.0,,,111.8,151.05,79.5,,,,3.4375,
89204,2022,ED,defense,Coleman Coco,2776.0,2910.0,12.0,6452,0.0,0.0,0.0,0.0,0.0,72.47894736842105,64.93157894736842,70.91666666666667,58.93684210526315,73.15263157894738,,,,,,,,,205.44444444444446,174.27777777777777,432.1111111111111,,,,,
91281,2022,ED,defense,Tony Pierce Jr.,2004.0,2437.0,43.0,4801,0.0,0.0,0.0,0.0,0.0,69.50526315789473,76.69473684210527,63.82777777777777,83.73157894736842,77.9578947368421,,,,,,,,,105.44444444444444,270.1764705882353,142.44444444444446,,,,,
98121,2022,ED,defense,Richie Hagarty,2192.0,3573.0,11.0,6307,0.0,0.0,0.0,0.0,0.0,74.77368421052631,79.06842105263158,54.54210526315789,29.031578947368423,76.44210526315788,,,,,,,,,141.55555555555554,126.05882352941177,141.38888888888889,,,,,
100955,2022,ED,defense,Rick D'Abreu,429.0,930.0,0.0,1467,0.0,0.0,0.0,0.0,0.0,55.44705882352941,69.65882352941176,59.26666666666667,77.62941176470588,63.211764705882345,,,,,,,,,,,,,,,,
101405,2022,ED,defense,Noah Potter,2407.0,2010.0,17.0,4973,0.0,0.0,0.0,0.0,0.0,60.99473684210527,73.26842105263158,67.8157894736842,56.836842105263166,70.05263157894737,,,,,,,,,365.3888888888889,551.6666666666666,224.75,,,,,
101963,2022,ED,defense,Kamari Stephens,2429.0,4304.0,13.0,7246,0.0,0.0,0.0,0.0,0.0,61.48,58.145,71.26,14.425,59.370000000000005,,,,,,,,,639.35,510.7,605.9,,,,,
102860,2022,ED,defense,Jamil Muhammad,3461.0,2415.0,965.0,8127,0.0,0.0,0.0,0.0,0.0,67.15263157894738,70.61578947368422,72.58947368421053,67.5,72.2578947368421,,,,,,,23.157894736842106,,237.73684210526315,358.89473684210526,252.1578947368421,,,,,
104402,2022,ED,defense,Khairi Manns,2240.0,2432.0,40.0,6914,0.0,0.0,0.0,0.0,0.0,62.084210526315786,66.18947368421053,70.28947368421052,50.43684210526315,65.91052631578947,,,,,,,,,451.42105263157896,515.2105263157895,383.2,,,,,
106434,2022,ED,defense,Mikhari Sibblis,3501.0,4564.0,31.0,9998,0.0,0.0,0.0,0.0,0.0,57.231578947368426,55.17368421052631,73.9,65.49473684210527,58.33157894736842,,,,,,,,,645.1052631578947,584.0,760.0,,,,,
108107,2022,ED,defense,Donnell Brown,3707.0,4446.0,107.0,9575,0.0,0.0,0.0,0.0,0.0,84.24736842105263,77.7421052631579,55.73684210526316,41.93684210526315,81.73684210526316,,,,,,,,,75.94736842105263,28.944444444444443,113.57894736842105,,,,,
122248,2022,ED,defense,Jalen McLeod,1944.0,2651.0,390.0,5894,0.0,0.0,0.0,0.0,0.0,72.41578947368421,88.14736842105263,64.86315789473684,15.31578947368421,82.40526315789474,,,,,,,,,48.388888888888886,183.0,27.05263157894737,,,,,
125344,2022,ED,defense,Darian Varner,3512.0,3419.0,284.0,7510,0.0,0.0,0.0,0.0,0.0,68.58421052631579,69.47368421052632,53.77894736842105,85.89473684210526,70.07894736842105,,,,,,,,,319.6842105263158,335.44444444444446,281.10526315789474,,,,,
145374,2022,ED,defense,Deeve Harris,2074.0,2426.0,445.0,5208,0.0,0.0,0.0,0.0,0.0,55.48947368421052,65.53157894736842,57.34444444444445,68.55263157894737,59.95263157894736,,,,,,,,,660.1052631578947,649.3157894736842,406.3333333333333,,,,,
147092,2022,ED,defense,Josaiah Stewart,3092.0,3629.0,418.0,7829,0.0,0.0,0.0,0.0,0.0,65.65789473684211,77.19473684210527,61.849999999999994,79.63684210526316,73.76315789473684,,,,,,,,,206.57894736842104,406.7894736842105,143.38888888888889,,,,,
149880,2022,ED,defense,Davion Hood,2799.0,4099.0,0.0,7418,0.0,0.0,8.0,0.0,0.0,65.77894736842104,60.70526315789474,58.8,82.36315789473683,64.33684210526314,,,60.9,,,60.0,,,540.4444444444445,412.72222222222223,579.1111111111111,,,,23.75,
151205,2022,ED,defense,Tyrin Bradley,3247.0,4728.0,258.0,8983,0.0,0.0,0.0,0.0,0.0,62.98421052631579,68.5842105263158,65.00555555555555,48.45263157894737,66.9578947368421,,,,,,,,,424.10526315789474,510.6111111111111,301.4736842105263,,,,,
162609,2022,ED,defense,Eddie Kelly Jr.,2003.0,1916.0,96.0,4440,0.0,0.0,0.0,0.0,0.0,56.78947368421053,53.66315789473684,59.05555555555556,82.5578947368421,55.68947368421052,,,,,,,,,779.5882352941177,671.6875,809.3529411764706,,,,,
54240,2023,ED,defense,Cheikhsaliou Fall,1618.0,1578.0,405.0,4054,0.0,0.0,0.0,0.0,0.0,63.078947368421055,69.08421052631579,62.06315789473685,13.342105263157896,64.42631578947368,,,,,,,81.0,,521.0,509.625,239.14285714285714,,,,,
76813,2023,ED,defense,Antonio Colclough,2101.0,2220.0,17.0,4716,0.0,0.0,0.0,0.0,0.0,76.2421052631579,76.34736842105262,59.24444444444445,23.063157894736843,76.32105263157894,,,,,,,,,160.05555555555554,106.16666666666667,160.4375,,,,,
79240,2023,ED,defense,Cherif Seye,1938.0,1825.0,0.0,3997,0.0,0.0,0.0,0.0,0.0,68.3157894736842,67.42105263157895,60.15294117647059,48.50526315789474,69.33157894736841,,,,,,,,,333.1666666666667,392.3529411764706,298.0625,,,,,
97960,2023,ED,defense,Richard Kinley,2121.0,2339.0,127.0,4976,0.0,0.0,0.0,0.0,0.0,67.13157894736842,59.88421052631579,60.08571428571429,16.83684210526316,61.363157894736844,,,,,,,,,582.7857142857143,360.375,474.61538461538464,,,,,
98162,2023,ED,defense,Elijah Alston,2436.0,2856.0,323.0,6339,0.0,0.0,0.0,0.0,0.0,67.49473684210527,80.93157894736842,89.86842105263158,75.70526315789475,86.51052631578948,,,,,,,,,46.8421052631579,328.6875,80.22222222222223,,,,,
98193,2023,ED,defense,Quindarius Dunnigan,3372.0,4152.0,110.0,8938,0.0,0.0,0.0,0.0,0.0,72.99473684210527,65.84210526315789,48.810526315789474,55.68947368421052,66.9421052631579,,,,,,,,,406.42105263157896,184.0,331.72222222222223,,,,,
98308,2023,ED,defense,Steven Parker,2789.0,3053.0,0.0,6142,0.0,0.0,0.0,0.0,0.0,80.65263157894738,92.07368421052632,56.61176470588235,9.9,89.57894736842105,,,,,,,,,24.842105263157894,57.31578947368421,2.2222222222222223,,,,,
101505,2023,ED,defense,Ben McNaboe,1574.0,2297.0,139.0,4123,0.0,0.0,0.0,0.0,0.0,64.8578947368421,72.80526315789473,55.90555555555555,83.92631578947368,70.86842105263158,,,,,,,,,285.1666666666667,481.25,181.77777777777777,,,,,
104365,2023,ED,defense,Jack Barton,2164.0,2763.0,14.0,5586,30.0,0.0,0.0,0.0,0.0,81.55263157894737,65.56842105263158,63.128571428571426,40.642105263157895,75.19473684210527,63.1375,,,,,62.574999999999996,,,158.0,34.77777777777778,341.6666666666667,,,5.0,,
104423,2023,ED,defense,Marlem Louis,3934.0,4841.0,0.0,9558,0.0,0.0,0.0,0.0,0.0,74.1842105263158,76.89473684210526,59.39444444444444,40.03684210526316,76.89473684210526,,,,,,,,,132.47368421052633,156.21052631578948,125.27777777777777,,,,,
